CommunityName,BeachName,BeachCountrycode,EventDate,EventType,generalcode,Jumlah_Sampah,category,generalname,Recyclability,Hardness,RecycleMethod
Swiss Litter Report,Zürichsee-Feldeggstr-BänningerSand,CH,2017-09-27,Cleanup,G175,8.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,Zürichsee-Feldeggstr-BänningerSand,CH,2018-02-24,Cleanup,G175,4.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,Zürichsee-Feldeggstr-BänningerSand,CH,2017-08-23,Cleanup,G175,13.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"15 Avenue de la Grande Plage, 40510 Seignosse, France",FR,2015-03-08,Cleanup,G175,2.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,katzensee_regensdorfzuerichaffoltern_stueberj,CH,2017-09-07,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Perseus,Marina di Vecchiano,IT,2015-03-15,Cleanup,G175,36.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Legambiente Onlus,Fiumara Trastevere Roccella Jonica (RC),IT,2018-04-28,Monitoring,G175,5.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,jona_tann_nusslin,CH,2017-06-25,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Mare Nostrum,Constanta,RO,2020-11-05,Monitoring,G175,3.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Mare Nostrum,Constanta,RO,2016-10-11,Cleanup,G175,4.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Mare Nostrum,Constanta,RO,2016-04-12,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Mare Nostrum,Constanta,RO,2017-10-17,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"33 Rue de l'Avanc?e, 62930 Wimereux, France",unknown,2019-05-10,Cleanup,G175,3.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
DeFishGear - Slovenia,Mesecev zaliv,SI,2014-12-01,Cleanup,G175,10.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
DeFishGear - Slovenia,Mesecev zaliv,SI,2017-09-23,Cleanup,G175,11.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Monitoraggio Strategia Marina  Ministero dellAmbiente,Capo Bianco,IT,2017-11-20,Monitoring,G175,6.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,Zürichsee-Feldeggstr-BänningerSand,CH,2017-04-19,Cleanup,G175,10.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,Zürichsee-Feldeggstr-BänningerSand,CH,2018-01-23,Cleanup,G175,8.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Legambiente Onlus,Piscinas- Arbus (SU),IT,2018-04-29,Monitoring,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"Unnamed Road, 20228 Pino, France",unknown,2019-07-10,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"38-179 Strada Tre Ponti, 18038 Sanremo, Italie",IT,2016-03-20,Cleanup,G175,50.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"1237 Route de la Barre, 40220 Tarnos, France",unknown,2019-03-30,Cleanup,G175,10.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Legambiente Onlus,"Oasi dunale Torre di Mare, Capaccio-Paestum (SA)",IT,2017-04-28,Monitoring,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
DeFishGear - Slovenia,Debeli rtic 1,IT,2014-12-01,Cleanup,G175,4.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Mare Nostrum,Constanta,RO,2018-04-17,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"Plages du site de OUANO, 98880 LA FOA, Nouvelle-Calédonie",Int,2015-05-23,Cleanup,G175,50.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
DeFishGear - Slovenia,Lazaret,IT,2017-09-23,Cleanup,G175,22.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Marnoba,"Toró, Asturias",ES,2015-10-23,Cleanup,G175,14.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Marnoba,"La Misericordia, Málaga",ES,2016-06-11,Cleanup,G175,10.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Legambiente Onlus,"Spiaggia di Romagnolo, Palermo (PA)",IT,2017-04-20,Monitoring,G175,24.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"34 Passeig de Sant Joan Baptista de la Salle, 08330 Premi? de Mar, Espagne",ES,2015-03-22,Cleanup,G175,4.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"99 Via Aurelia di Levante, 16016 Cogoleto, Italie",IT,2015-04-12,Cleanup,G175,13.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,jona_tann_nusslin,CH,2017-07-15,Cleanup,G175,2.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,jona_tann_nusslin,CH,2017-10-29,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Legambiente Onlus,"Spiaggia Giannella, Orbetello (GR)",IT,2016-05-13,Monitoring,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Legambiente Onlus,"Spiaggia di Civitanova Marche, Macerata (MT)",IT,2017-04-22,Monitoring,G175,3.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Legambiente Onlus,"Spiaggia di Coccia di Morto, Fiumicino (RM)",IT,2014-05-20,Cleanup,G175,2.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"Calrrer del la Mar, 32, 46419 Platja del Rei, Valencia, Espagne",unknown,2019-12-07,Cleanup,G175,5.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Institute for Water of the Republic of Slovenia,Mesecev zaliv 2,SI,2013-08-23,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"27-33 Lungomare di Ponente, 00054 Fregene, Italie",IT,2015-04-18,Cleanup,G175,5.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Marnoba,"Fábrica del Duro, Almería",ES,2018-12-23,Cleanup,G175,37.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"Bellangenet, 29360 Clohars-Carno?t, France",FR,2019-09-21,Cleanup,G175,8.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
European Environment Agency (EEA),Stevns 4,DK,2013-06-27,Cleanup,G175,6.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"26 Allée Loïc Caradec, 56000 Vannes, France",FR,2015-05-15,Cleanup,G175,30.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfers Against Sewage,Hamble common foreshore,UK,2015-03-17,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Legambiente Onlus,"Spiaggia della Feniglia, Orbetello (GR)",IT,2015-05-05,Monitoring,G175,2.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"185 Avenue de la R?publique, 66650 Banyuls-sur-Mer, France",FR,2015-03-26,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
EMBLAS,So?hi,RU,2017-10-10,Monitoring,G175,2.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Black Sea NGO Network || MELTEMI,Shkorpilovtsi,BG,2018-10-28,Monitoring,G175,13.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Black Sea NGO Network || MELTEMI,Shkorpilovtsi,BG,2018-03-25,Monitoring,G175,5.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
DeFishGear - Slovenia,Debeli rtic 1,IT,2017-09-23,Cleanup,G175,21.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,Aare_bern_gerberm,CH,2017-10-31,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,Aare_bern_gerberm,CH,2017-05-21,Cleanup,G175,2.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Monitoraggio Strategia Marina  Ministero dellAmbiente,Capo Bianco,IT,2018-12-10,Monitoring,G175,6.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Monitoraggio Strategia Marina  Ministero dellAmbiente,Capo Bianco,IT,2018-04-05,Monitoring,G175,6.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Monitoraggio Strategia Marina  Ministero dellAmbiente,Capo Bianco,IT,2017-04-04,Monitoring,G175,6.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"Plage Le Gressier, 33680 Le porge, France",FR,2015-05-26,Cleanup,G175,20.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,jona_tann_nusslin,CH,2017-11-30,Cleanup,G175,10.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Marnoba,"La Barra, Barcelona",ES,2015-05-08,Cleanup,G175,18.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
"Aarhus University, Denmark ",Gundsølille 2,DK,2018-06-19,Monitoring,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Marnoba,"Santa Marina, Asturias",ES,2018-12-19,Cleanup,G175,2.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"32 Via Cartagine, 00058 Santa Marinella, Italie",IT,2015-03-22,Cleanup,G175,25.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Legambiente Onlus,Babbaluciara - Agrigento (AG),IT,2018-04-13,Monitoring,G175,47.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Legambiente Onlus,"Spiaggia Cantone, Barcellona Pozzo di Gotto (ME)",IT,2016-05-13,Monitoring,G175,4.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,aare_suhrespitz_badert,CH,2017-12-23,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,aare_suhrespitz_badert,CH,2017-11-10,Cleanup,G175,3.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Plastic Change,lemvig strand,unknown,2020-04-18,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Marnoba,"Agiti, Gipuzkoa",ES,2018-01-24,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,greifensee_greifensee_simmenc,CH,2018-03-31,Cleanup,G175,3.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,greifensee_greifensee_simmenc,CH,2018-01-31,Cleanup,G175,5.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,aare_suhrespitz_badert,CH,2018-02-10,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,aare_suhrespitz_badert,CH,2018-03-24,Cleanup,G175,4.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"Plage du moulin, 22680 ?tables-sur-Mer, France",FR,2015-03-22,Cleanup,G175,10.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Marnoba,"Barrañán, A Coruña",ES,2015-02-13,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Marnoba,"Barrañán, A Coruña",ES,2018-04-15,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Marnoba,"Barrañán, A Coruña",ES,2016-02-08,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,aare_suhrespitz_badert,CH,2017-08-18,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"Calle Mulhac?n, 28, 30310 Cartagena, Murcia, Espa?a",unknown,2019-11-30,Cleanup,G175,50.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
HCMR@School,???? ??????????,GR,2015-10-07,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,töss_kollbrunn_bürgid,CH,2017-07-21,Cleanup,G175,2.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Legambiente Onlus,"Spiaggia di Marzocca, Lungomare Italia, Senigallia (AN)",IT,2017-04-24,Monitoring,G175,6.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"19bis Quai Victor Augagneur, 69003 Lyon, France",unknown,2019-09-26,Cleanup,G175,52.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Marnoba,"La Concha, Las Palmas",ES,2015-05-06,Cleanup,G175,4.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Marnoba,"Tabaiba, Santa Cruz de Tenerife",ES,2016-05-02,Cleanup,G175,12.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Legambiente Onlus,"Spiaggia dell Area protetta Dunale, Eboli (SA)",IT,2017-04-19,Monitoring,G175,4.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Hold Danmark Rent,Holmbjerg Strand,DK,2014-05-09,Cleanup,G175,26.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Marnoba,"Dunas da Costa da Fragata, Santa Maria",CV,2016-07-06,Cleanup,G175,2.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Marnoba,"Dunas da Costa da Fragata, Santa Maria",CV,2016-12-10,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"1 Mont?e de la Plage, 40140 Soustons, France",unknown,2019-06-04,Cleanup,G175,2.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Monitoraggio Strategia Marina  Ministero dellAmbiente,Collelungo,IT,2018-11-19,Monitoring,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Monitoraggio Strategia Marina  Ministero dellAmbiente,Collelungo,IT,2017-11-20,Monitoring,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,aare_suhrespitz_badert,CH,2017-07-14,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"64 Avenue des Violettes, 33115 La Teste-de-Buch, France",FR,2015-03-03,Cleanup,G175,10.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,sihl_zuerich_eggerskoehlingera,CH,2017-11-30,Cleanup,G175,7.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,sihl_zuerich_eggerskoehlingera,CH,2017-07-24,Cleanup,G175,2.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"20 Boulevard Mar?chal Foch, 34250 Palavas-les-Flots, France",FR,2019-09-07,Cleanup,G175,5.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"20 Boulevard Mar?chal Foch, 34250 Palavas-les-Flots, France",FR,2019-05-18,Cleanup,G175,13.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,MADRID,unknown,2019-10-11,Cleanup,G175,47.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
EMBLAS,Loo,RU,2016-10-07,Cleanup,G175,27.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"9 Rue I et F Joliot-Curie, 01200 Bellegarde-sur-Valserine, France",unknown,2019-05-19,Cleanup,G175,3.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
gBqsPxAZ,keryvon,FR,2016-05-11,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"31 Boulevard de l'Oc?an, 44250 Saint-Brevin-les-Pins, France",unknown,2019-05-19,Cleanup,G175,19.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,Aare_bern_gerberm,CH,2017-12-26,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,Aare_bern_gerberm,CH,2018-01-27,Cleanup,G175,5.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,Aare_bern_gerberm,CH,2017-08-29,Cleanup,G175,10.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,Limmat_Zuerich_JansenA,CH,2017-06-15,Cleanup,G175,2.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Perseus,raoued,TN,2014-04-24,Cleanup,G175,11.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Perseus,raoued,TN,2014-03-18,Cleanup,G175,8.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"29 Boulevard du Front de Mer, 33930 Vendays-Montalivet, France",FR,2015-05-31,Cleanup,G175,2.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Legambiente Onlus,Spiaggia Marechiaro 1 - Anzio (RM),IT,2018-04-18,Monitoring,G175,10.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"23 Route de Mousterian, 56860 S?n?, France",FR,2015-03-25,Cleanup,G175,2.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Legambiente Onlus,"Spiaggia Palombina, Ancona (AN)",IT,2015-05-06,Cleanup,G175,9.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,töss_kollbrunn_bürgid,CH,2017-04-29,Cleanup,G175,6.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Monitoraggio Strategia Marina  Ministero dellAmbiente,Collelungo,IT,2017-03-09,Monitoring,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Monitoraggio Strategia Marina  Ministero dellAmbiente,Collelungo,IT,2018-04-06,Monitoring,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Legambiente Onlus,"Spiaggia della Foggia, Ficarazzi (PA)",IT,2017-04-24,Monitoring,G175,5.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Marnoba,"Los Bateles, Cádiz",ES,2018-12-27,Cleanup,G175,32.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"30B Rue Mor Bras, 56190 Ambon, France",FR,2015-03-28,Cleanup,G175,6.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Blue Flag Turkey,Uzunkum Plaj,TR,2020-11-26,Monitoring,G175,2.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Legambiente Onlus,"Spiaggia di Voltri, Genova (GE)",IT,2014-05-16,Cleanup,G175,8.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"All?e du Mail, 78000 Versailles, France",unknown,2019-05-19,Cleanup,G175,44.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Legambiente Onlus,"Spiaggia della Riserva della Sentina, San Benedetto del Tronto (AP)",IT,2017-04-30,Monitoring,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,Aare_bern_gerberm,CH,2017-07-31,Cleanup,G175,13.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,Aare_bern_gerberm,CH,2017-09-26,Cleanup,G175,9.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,Aare_bern_gerberm,CH,2017-06-26,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,greifensee_greifensee_simmenc,CH,2017-05-30,Cleanup,G175,28.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,greifensee_greifensee_simmenc,CH,2017-04-30,Cleanup,G175,5.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,greifensee_greifensee_simmenc,CH,2017-10-05,Cleanup,G175,5.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,greifensee_greifensee_simmenc,CH,2017-06-29,Cleanup,G175,5.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,sihl_zuerich_eggerskoehlingera,CH,2017-10-26,Cleanup,G175,10.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,sihl_zuerich_eggerskoehlingera,CH,2018-02-28,Cleanup,G175,4.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,sihl_zuerich_eggerskoehlingera,CH,2017-04-09,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,Limmat_Zuerich_JansenA,CH,2017-07-13,Cleanup,G175,6.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Marnoba,"Cuberris, Cantabria",ES,2018-12-05,Cleanup,G175,3.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"2 Rue de la Corniche, 29480 Le Relecq-Kerhuon, France",FR,2015-06-26,Cleanup,G175,3.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,sihl_zuerich_eggerskoehlingera,CH,2017-09-28,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,sihl_zuerich_eggerskoehlingera,CH,2017-06-26,Cleanup,G175,2.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,sihl_zuerich_eggerskoehlingera,CH,2018-01-09,Cleanup,G175,2.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,greifensee_fällanden_meistery,CH,2017-05-08,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"1237 Route de la Barre, 40220 Tarnos, France",FR,2019-05-19,Cleanup,G175,3.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Marnoba,"Playa Marzan, Cantabria",ES,2018-12-14,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
CleanPiterCoast,"?????????, ???????????? ?????",RU,2018-06-09,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Legambiente Onlus,"Spiaggia di San Cataldo, Bari (BA)",IT,2017-05-12,Monitoring,G175,30.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"Unnamed Road, 20171 Monacia-d'Aull?ne, France",unknown,2019-05-13,Cleanup,G175,12.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Plastic Change,Roskilde Vig Syd,DK,2019-04-02,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"Lloc Platja de Sant Miquel, 102P, 08003 Barcelona, Espa?a",ES,2019-03-08,Cleanup,G175,11.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,ZugerseeCholler_Cham_BlarerM,CH,2017-09-10,Cleanup,G175,2.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,ZugerseeCholler_Cham_BlarerM,CH,2017-12-22,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Legambiente Onlus,"Spiaggia delle Monachelle, Pozzuoli (NA)",IT,2017-04-25,Monitoring,G175,17.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,rhein_domatems_foppa_f,CH,2017-10-05,Cleanup,G175,1.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Swiss Litter Report,rhein_domatems_foppa_f,CH,2017-04-10,Cleanup,G175,4.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"R. Novo Horizonte A, 3080-515 Quiaios, Portugal",unknown,2019-04-14,Cleanup,G175,10.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
Surfrider Foundation Europe,"CNCG route du Goisil, 17670 La Couarde-sur-Mer, France",FR,2015-03-22,Cleanup,G175,5.0,Metal,Cans (bevarage) ,Yes,Hard,smelting and refining
